holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,hour,day_of_week,month,year,is_weekend,lag_1,lag_24,lag_168,traffic_volume
none,-2.14,0.00,0.00,1.00,clear,sky is clear,22.00,1.00,1.00,2018.00,False,2490.00,1955.00,1412.00,2261.00
none,-1.67,0.00,0.00,75.00,clouds,broken clouds,23.00,1.00,1.00,2018.00,False,2261.00,1185.00,979.00,1430.00
none,-1.29,0.00,0.00,40.00,clouds,scattered clouds,0.00,2.00,1.00,2018.00,False,1430.00,588.00,512.00,628.00
none,-0.93,0.00,0.00,75.00,clouds,broken clouds,1.00,2.00,1.00,2018.00,False,628.00,330.00,350.00,381.00
none,-0.86,0.00,0.00,90.00,mist,mist,4.00,2.00,1.00,2018.00,False,376.00,910.00,893.00,982.00
none,-0.46,0.00,0.00,75.00,snow,light snow,5.00,2.00,1.00,2018.00,False,982.00,2876.00,2915.00,2534.00
none,-1.00,0.00,0.00,1.00,clear,sky is clear,6.00,2.00,1.00,2018.00,False,2534.00,5585.00,5445.00,5081.00
none,-1.93,0.00,0.00,1.00,clear,sky is clear,7.00,2.00,1.00,2018.00,False,5081.00,6405.00,5866.00,5675.00
none,-3.80,0.00,0.00,1.00,clear,sky is clear,8.00,2.00,1.00,2018.00,False,5675.00,5489.00,5625.00,5155.00
none,-5.14,0.00,0.00,1.00,clear,sky is clear,9.00,2.00,1.00,2018.00,False,5155.00,4462.00,5153.00,5210.00
none,-5.07,0.00,0.00,5.00,clear,sky is clear,10.00,2.00,1.00,2018.00,False,5210.00,4388.00,4359.00,4379.00
none,-5.08,0.00,0.00,5.00,snow,light snow,11.00,2.00,1.00,2018.00,False,4379.00,4432.00,4510.00,4546.00
none,-4.00,0.00,0.00,1.00,clear,sky is clear,12.00,2.00,1.00,2018.00,False,4546.00,4783.00,4704.00,4885.00
none,-3.43,0.00,0.00,1.00,clear,sky is clear,13.00,2.00,1.00,2018.00,False,4885.00,4801.00,4672.00,5021.00
none,-2.54,0.00,0.00,1.00,clear,sky is clear,14.00,2.00,1.00,2018.00,False,5021.00,5195.00,4878.00,5212.00
none,-2.43,0.00,0.00,1.00,clear,sky is clear,15.00,2.00,1.00,2018.00,False,5212.00,5701.00,5570.00,5941.00
none,-2.00,0.00,0.00,75.00,clouds,broken clouds,16.00,2.00,1.00,2018.00,False,5941.00,6838.00,6395.00,6818.00
none,-2.35,0.00,0.00,90.00,clouds,overcast clouds,17.00,2.00,1.00,2018.00,False,6818.00,5944.00,5836.00,6351.00
none,-2.07,0.00,0.00,90.00,clouds,overcast clouds,18.00,2.00,1.00,2018.00,False,6351.00,4589.00,4270.00,4559.00
none,-2.60,0.00,0.00,90.00,snow,light snow,19.00,2.00,1.00,2018.00,False,4559.00,3090.00,3104.00,3400.00
none,-3.40,0.00,0.00,90.00,mist,mist,20.00,2.00,1.00,2018.00,False,3400.00,2885.00,2720.00,2856.00
none,-5.34,0.00,0.00,90.00,mist,mist,21.00,2.00,1.00,2018.00,False,2856.00,2490.00,2567.00,2564.00
none,-8.43,0.00,0.00,90.00,haze,haze,22.00,2.00,1.00,2018.00,False,2564.00,2261.00,2254.00,1739.00
none,-10.80,0.00,0.00,1.00,haze,haze,23.00,2.00,1.00,2018.00,False,1739.00,1430.00,1074.00,1402.00
none,-13.26,0.00,0.00,75.00,clouds,broken clouds,0.00,3.00,2.00,2018.00,False,1402.00,628.00,578.00,716.00
none,-15.00,0.00,0.00,20.00,haze,haze,1.00,3.00,2.00,2018.00,False,716.00,381.00,345.00,363.00
none,-17.21,0.00,0.00,1.00,clear,sky is clear,3.00,3.00,2.00,2018.00,False,285.00,376.00,398.00,362.00
none,-18.00,0.00,0.00,1.00,clear,sky is clear,4.00,3.00,2.00,2018.00,False,362.00,982.00,929.00,936.00
none,-18.31,0.00,0.00,40.00,clouds,scattered clouds,5.00,3.00,2.00,2018.00,False,936.00,2534.00,2932.00,2861.00
none,-19.07,0.00,0.00,40.00,clouds,scattered clouds,6.00,3.00,2.00,2018.00,False,2861.00,5081.00,5498.00,5410.00
none,-19.23,0.00,0.00,1.00,clear,sky is clear,7.00,3.00,2.00,2018.00,False,5410.00,5675.00,5702.00,6303.00
none,-19.71,0.00,0.00,1.00,clear,sky is clear,8.00,3.00,2.00,2018.00,False,6303.00,5155.00,5616.00,5332.00
none,-19.50,0.00,0.00,5.00,clear,sky is clear,9.00,3.00,2.00,2018.00,False,5332.00,5210.00,5177.00,5000.00
none,-18.67,0.00,0.00,1.00,clear,sky is clear,10.00,3.00,2.00,2018.00,False,5000.00,4379.00,4525.00,4438.00
none,-17.65,0.00,0.00,1.00,clear,sky is clear,11.00,3.00,2.00,2018.00,False,4438.00,4546.00,4529.00,4717.00
none,-17.07,0.00,0.00,1.00,clear,sky is clear,12.00,3.00,2.00,2018.00,False,4717.00,4885.00,4646.00,4843.00
none,-16.27,0.00,0.00,1.00,clear,sky is clear,13.00,3.00,2.00,2018.00,False,4843.00,5021.00,4866.00,5099.00
none,-15.22,0.00,0.00,1.00,clear,sky is clear,14.00,3.00,2.00,2018.00,False,5099.00,5212.00,5152.00,5402.00
none,-14.73,0.00,0.00,1.00,clear,sky is clear,15.00,3.00,2.00,2018.00,False,5402.00,5941.00,5720.00,5961.00
none,-14.07,0.00,0.00,1.00,clear,sky is clear,16.00,3.00,2.00,2018.00,False,5961.00,6818.00,6669.00,6636.00
none,-14.46,0.00,0.00,1.00,clear,sky is clear,17.00,3.00,2.00,2018.00,False,6636.00,6351.00,5883.00,6375.00
none,-15.46,0.00,0.00,5.00,clear,sky is clear,18.00,3.00,2.00,2018.00,False,6375.00,4559.00,4449.00,4723.00
none,-16.07,0.00,0.00,1.00,clear,sky is clear,19.00,3.00,2.00,2018.00,False,4723.00,3400.00,3637.00,3595.00
none,-16.64,0.00,0.00,1.00,clear,sky is clear,20.00,3.00,2.00,2018.00,False,3595.00,2856.00,3009.00,3133.00
none,-17.29,0.00,0.00,40.00,clouds,scattered clouds,21.00,3.00,2.00,2018.00,False,3133.00,2564.00,2817.00,2807.00
none,-18.13,0.00,0.00,1.00,clear,sky is clear,22.00,3.00,2.00,2018.00,False,2807.00,1739.00,2047.00,2165.00
none,-18.57,0.00,0.00,1.00,clear,sky is clear,23.00,3.00,2.00,2018.00,False,2165.00,1402.00,1216.00,1483.00
none,-19.23,0.00,0.00,1.00,clear,sky is clear,0.00,4.00,2.00,2018.00,False,1483.00,716.00,893.00,926.00
none,-20.40,0.00,0.00,1.00,clear,sky is clear,1.00,4.00,2.00,2018.00,False,926.00,363.00,553.00,521.00
none,-20.93,0.00,0.00,1.00,clear,sky is clear,2.00,4.00,2.00,2018.00,False,521.00,285.00,421.00,422.00
none,-21.72,0.00,0.00,1.00,clear,sky is clear,3.00,4.00,2.00,2018.00,False,422.00,362.00,480.00,439.00
none,-22.69,0.00,0.00,1.00,clear,sky is clear,4.00,4.00,2.00,2018.00,False,439.00,936.00,986.00,922.00
none,-22.80,0.00,0.00,1.00,clear,sky is clear,5.00,4.00,2.00,2018.00,False,922.00,2861.00,2821.00,2731.00
none,-22.80,0.00,0.00,1.00,clear,sky is clear,6.00,4.00,2.00,2018.00,False,2731.00,5410.00,5179.00,5041.00
none,-23.13,0.00,0.00,1.00,clear,sky is clear,7.00,4.00,2.00,2018.00,False,5041.00,6303.00,6059.00,5843.00
none,-22.99,0.00,0.00,1.00,clear,sky is clear,8.00,4.00,2.00,2018.00,False,5843.00,5332.00,5953.00,5149.00
none,-23.00,0.00,0.00,1.00,clear,sky is clear,9.00,4.00,2.00,2018.00,False,5149.00,5000.00,4939.00,4963.00
none,-20.08,0.00,0.00,20.00,clouds,few clouds,10.00,4.00,2.00,2018.00,False,4963.00,4438.00,4693.00,4379.00
none,-17.93,0.00,0.00,1.00,clear,sky is clear,11.00,4.00,2.00,2018.00,False,4379.00,4717.00,5029.00,4932.00
none,-16.01,0.00,0.00,75.00,clouds,broken clouds,12.00,4.00,2.00,2018.00,False,4932.00,4843.00,5401.00,5104.00
none,-14.86,0.00,0.00,75.00,clouds,broken clouds,13.00,4.00,2.00,2018.00,False,5104.00,5099.00,5380.00,5378.00
none,-13.85,0.00,0.00,40.00,clouds,scattered clouds,14.00,4.00,2.00,2018.00,False,5378.00,5402.00,5464.00,5487.00
none,-13.20,0.00,0.00,75.00,clouds,broken clouds,15.00,4.00,2.00,2018.00,False,5487.00,5961.00,5810.00,6080.00
none,-12.71,0.00,0.00,90.00,clouds,overcast clouds,16.00,4.00,2.00,2018.00,False,6080.00,6636.00,6561.00,6646.00
none,-12.66,0.00,0.00,90.00,snow,light snow,17.00,4.00,2.00,2018.00,False,6646.00,6375.00,5829.00,5891.00
none,-12.53,0.00,0.00,90.00,snow,light snow,18.00,4.00,2.00,2018.00,False,5891.00,4723.00,4811.00,4691.00
none,-12.53,0.00,0.00,90.00,snow,light snow,19.00,4.00,2.00,2018.00,False,4691.00,3595.00,3638.00,3790.00
none,-12.64,0.00,0.00,90.00,snow,light snow,20.00,4.00,2.00,2018.00,False,3790.00,3133.00,3465.00,3216.00
none,-12.43,0.00,0.00,90.00,snow,light snow,21.00,4.00,2.00,2018.00,False,3216.00,2807.00,3215.00,3818.00
none,-11.99,0.00,0.00,90.00,snow,light snow,22.00,4.00,2.00,2018.00,False,3818.00,2165.00,2637.00,3788.00
none,-11.64,0.00,0.00,90.00,snow,light snow,23.00,4.00,2.00,2018.00,False,3788.00,1483.00,1841.00,2020.00
none,-11.36,0.00,0.00,90.00,snow,light snow,0.00,5.00,2.00,2018.00,True,2020.00,926.00,1121.00,1368.00
none,-11.07,0.00,0.00,90.00,snow,light snow,1.00,5.00,2.00,2018.00,True,1368.00,521.00,672.00,926.00
none,-11.22,0.00,0.00,90.00,clouds,overcast clouds,2.00,5.00,2.00,2018.00,True,926.00,422.00,476.00,631.00
none,-10.93,0.00,0.00,90.00,clouds,overcast clouds,3.00,5.00,2.00,2018.00,True,631.00,439.00,373.00,471.00
none,-10.86,0.00,0.00,90.00,clouds,overcast clouds,4.00,5.00,2.00,2018.00,True,471.00,922.00,449.00,519.00
none,-10.79,0.00,0.00,90.00,clouds,overcast clouds,5.00,5.00,2.00,2018.00,True,519.00,2731.00,753.00,783.00
none,-10.72,0.00,0.00,40.00,clouds,scattered clouds,6.00,5.00,2.00,2018.00,True,783.00,5041.00,1378.00,1320.00
none,-10.71,0.00,0.00,90.00,snow,light snow,7.00,5.00,2.00,2018.00,True,1320.00,5843.00,2158.00,1839.00
none,-10.85,0.00,0.00,90.00,haze,haze,8.00,5.00,2.00,2018.00,True,1839.00,5149.00,2848.00,2552.00
none,-10.36,0.00,0.00,90.00,mist,mist,9.00,5.00,2.00,2018.00,True,2552.00,4963.00,3629.00,3168.00
none,-9.93,0.00,0.00,90.00,mist,mist,10.00,5.00,2.00,2018.00,True,3168.00,4379.00,4325.00,3572.00
none,-8.79,0.00,0.00,90.00,mist,mist,11.00,5.00,2.00,2018.00,True,3572.00,4932.00,4896.00,3838.00
none,-8.36,0.00,0.00,90.00,mist,mist,12.00,5.00,2.00,2018.00,True,3838.00,5104.00,5344.00,3924.00
none,-8.29,0.00,0.00,90.00,mist,mist,13.00,5.00,2.00,2018.00,True,3924.00,5378.00,5304.00,3562.00
none,-8.36,0.00,0.00,90.00,fog,fog,14.00,5.00,2.00,2018.00,True,3562.00,5487.00,5132.00,3572.00
none,-8.29,0.00,0.00,90.00,mist,mist,15.00,5.00,2.00,2018.00,True,3572.00,6080.00,5407.00,3716.00
none,-8.64,0.00,0.00,90.00,haze,haze,16.00,5.00,2.00,2018.00,True,3716.00,6646.00,5460.00,3752.00
none,-9.07,0.00,0.00,90.00,mist,mist,17.00,5.00,2.00,2018.00,True,3752.00,5891.00,5182.00,3652.00
none,-9.50,0.00,0.00,90.00,snow,light snow,18.00,5.00,2.00,2018.00,True,3652.00,4691.00,5052.00,3763.00
none,-9.46,0.00,0.00,90.00,snow,light snow,19.00,5.00,2.00,2018.00,True,3763.00,3790.00,4090.00,3301.00
none,-10.00,0.00,0.00,90.00,snow,light snow,20.00,5.00,2.00,2018.00,True,3301.00,3216.00,3584.00,2632.00
none,-10.71,0.00,0.00,90.00,mist,mist,21.00,5.00,2.00,2018.00,True,2632.00,3818.00,3350.00,2454.00
none,-11.00,0.00,0.00,90.00,mist,mist,22.00,5.00,2.00,2018.00,True,2454.00,3788.00,3070.00,2892.00
none,-11.66,0.00,0.00,90.00,haze,haze,23.00,5.00,2.00,2018.00,True,2892.00,2020.00,2033.00,2935.00
none,-12.71,0.00,0.00,75.00,haze,haze,0.00,6.00,2.00,2018.00,True,2935.00,1368.00,1260.00,1536.00
none,-13.57,0.00,0.00,40.00,haze,haze,1.00,6.00,2.00,2018.00,True,1536.00,926.00,791.00,986.00
none,-14.93,0.00,0.00,1.00,haze,haze,2.00,6.00,2.00,2018.00,True,986.00,631.00,653.00,670.00
none,-16.21,0.00,0.00,90.00,clouds,overcast clouds,3.00,6.00,2.00,2018.00,True,670.00,471.00,444.00,520.00
none,-17.14,0.00,0.00,1.00,clear,sky is clear,4.00,6.00,2.00,2018.00,True,520.00,519.00,395.00,524.00
none,-17.53,0.00,0.00,1.00,clear,sky is clear,5.00,6.00,2.00,2018.00,True,524.00,783.00,643.00,648.00
none,-18.14,0.00,0.00,1.00,clear,sky is clear,6.00,6.00,2.00,2018.00,True,648.00,1320.00,1058.00,1046.00
none,-19.33,0.00,0.00,1.00,clear,sky is clear,7.00,6.00,2.00,2018.00,True,1046.00,1839.00,1666.00,1320.00
none,-20.73,0.00,0.00,1.00,clear,sky is clear,8.00,6.00,2.00,2018.00,True,1320.00,2552.00,2314.00,1857.00
none,-21.43,0.00,0.00,1.00,clear,sky is clear,9.00,6.00,2.00,2018.00,True,1857.00,3168.00,3024.00,2449.00
none,-21.22,0.00,0.00,1.00,clear,sky is clear,10.00,6.00,2.00,2018.00,True,2449.00,3572.00,3564.00,3225.00
none,-20.14,0.00,0.00,1.00,clear,sky is clear,11.00,6.00,2.00,2018.00,True,3225.00,3838.00,4065.00,3452.00
none,-18.86,0.00,0.00,1.00,haze,haze,12.00,6.00,2.00,2018.00,True,3452.00,3924.00,4506.00,3735.00
none,-18.07,0.00,0.00,1.00,clear,sky is clear,13.00,6.00,2.00,2018.00,True,3735.00,3562.00,4784.00,3801.00
none,-17.20,0.00,0.00,1.00,clear,sky is clear,14.00,6.00,2.00,2018.00,True,3801.00,3572.00,4895.00,3686.00
none,-16.79,0.00,0.00,5.00,haze,haze,15.00,6.00,2.00,2018.00,True,3686.00,3716.00,4801.00,3508.00
none,-16.29,0.00,0.00,5.00,clear,sky is clear,16.00,6.00,2.00,2018.00,True,3508.00,3752.00,4716.00,3630.00
none,-16.21,0.00,0.00,1.00,clear,sky is clear,17.00,6.00,2.00,2018.00,True,3630.00,3652.00,4535.00,2975.00
none,-17.13,0.00,0.00,5.00,clear,sky is clear,18.00,6.00,2.00,2018.00,True,2975.00,3763.00,3849.00,2052.00
none,-18.06,0.00,0.00,1.00,clear,sky is clear,19.00,6.00,2.00,2018.00,True,2052.00,3301.00,3221.00,1720.00
none,-18.80,0.00,0.00,5.00,clear,sky is clear,20.00,6.00,2.00,2018.00,True,1720.00,2632.00,2554.00,1855.00
none,-18.92,0.00,0.00,1.00,clear,sky is clear,21.00,6.00,2.00,2018.00,True,1855.00,2454.00,2082.00,2438.00
none,-19.00,0.00,0.00,5.00,clear,sky is clear,22.00,6.00,2.00,2018.00,True,2438.00,2892.00,1433.00,2382.00
none,-19.50,0.00,0.00,5.00,clear,sky is clear,23.00,6.00,2.00,2018.00,True,2382.00,2935.00,877.00,1321.00
none,-19.65,0.00,0.00,5.00,clear,sky is clear,0.00,0.00,2.00,2018.00,False,1321.00,1536.00,482.00,836.00
none,-20.15,0.00,0.00,1.00,clear,sky is clear,1.00,0.00,2.00,2018.00,False,836.00,986.00,335.00,505.00
none,-20.78,0.00,0.00,1.00,clear,sky is clear,2.00,0.00,2.00,2018.00,False,505.00,670.00,230.00,411.00
none,-21.00,0.00,0.00,5.00,clear,sky is clear,3.00,0.00,2.00,2018.00,False,411.00,520.00,353.00,429.00
none,-20.93,0.00,0.00,1.00,clear,sky is clear,4.00,0.00,2.00,2018.00,False,429.00,524.00,888.00,925.00
none,-20.71,0.00,0.00,5.00,clear,sky is clear,5.00,0.00,2.00,2018.00,False,925.00,648.00,2837.00,2657.00
none,-20.00,0.00,0.00,1.00,clear,sky is clear,6.00,0.00,2.00,2018.00,False,2657.00,1046.00,5488.00,4846.00
none,-19.42,0.00,0.00,1.00,clear,sky is clear,7.00,0.00,2.00,2018.00,False,4846.00,1320.00,6362.00,6026.00
none,-18.79,0.00,0.00,1.00,clear,sky is clear,8.00,0.00,2.00,2018.00,False,6026.00,1857.00,5438.00,6048.00
none,-18.14,0.00,0.00,1.00,clear,sky is clear,9.00,0.00,2.00,2018.00,False,6048.00,2449.00,4715.00,4893.00
none,-16.64,0.00,0.00,1.00,clear,sky is clear,10.00,0.00,2.00,2018.00,False,4893.00,3225.00,4287.00,4124.00
none,-14.74,0.00,0.00,75.00,clouds,broken clouds,11.00,0.00,2.00,2018.00,False,4124.00,3452.00,4409.00,4470.00
none,-12.79,0.00,0.00,75.00,snow,light snow,12.00,0.00,2.00,2018.00,False,4470.00,3735.00,4725.00,4450.00
none,-11.29,0.00,0.00,90.00,snow,light snow,13.00,0.00,2.00,2018.00,False,4450.00,3801.00,4578.00,4303.00
none,-10.47,0.00,0.00,75.00,snow,light snow,14.00,0.00,2.00,2018.00,False,4303.00,3686.00,5030.00,4884.00
none,-10.20,0.00,0.00,40.00,haze,haze,15.00,0.00,2.00,2018.00,False,4884.00,3508.00,5527.00,5441.00
none,-10.13,0.00,0.00,20.00,haze,haze,16.00,0.00,2.00,2018.00,False,5441.00,3630.00,6285.00,6091.00
none,-10.40,0.00,0.00,1.00,snow,light snow,17.00,0.00,2.00,2018.00,False,6091.00,2975.00,6023.00,5912.00
none,-11.59,0.00,0.00,1.00,clear,sky is clear,18.00,0.00,2.00,2018.00,False,5912.00,2052.00,4286.00,4263.00
none,-13.13,0.00,0.00,1.00,clear,sky is clear,19.00,0.00,2.00,2018.00,False,4263.00,1720.00,3448.00,3098.00
none,-13.35,0.00,0.00,1.00,clear,sky is clear,20.00,0.00,2.00,2018.00,False,3098.00,1855.00,2957.00,2587.00
none,-14.34,0.00,0.00,5.00,clear,sky is clear,21.00,0.00,2.00,2018.00,False,2587.00,2438.00,2657.00,2136.00
none,-15.40,0.00,0.00,1.00,clear,sky is clear,22.00,0.00,2.00,2018.00,False,2136.00,2382.00,1955.00,1459.00
none,-16.57,0.00,0.00,1.00,clear,sky is clear,23.00,0.00,2.00,2018.00,False,1459.00,1321.00,1185.00,887.00
none,-17.34,0.00,0.00,1.00,clear,sky is clear,0.00,1.00,2.00,2018.00,False,887.00,836.00,588.00,468.00
none,-18.54,0.00,0.00,1.00,clear,sky is clear,1.00,1.00,2.00,2018.00,False,468.00,505.00,330.00,334.00
none,-19.34,0.00,0.00,1.00,clear,sky is clear,2.00,1.00,2.00,2018.00,False,334.00,411.00,249.00,237.00
none,-20.07,0.00,0.00,1.00,clear,sky is clear,3.00,1.00,2.00,2018.00,False,237.00,429.00,371.00,339.00
none,-21.13,0.00,0.00,1.00,clear,sky is clear,4.00,1.00,2.00,2018.00,False,339.00,925.00,910.00,850.00
none,-21.79,0.00,0.00,1.00,clear,sky is clear,5.00,1.00,2.00,2018.00,False,850.00,2657.00,2876.00,2801.00
none,-23.00,0.00,0.00,1.00,clear,sky is clear,6.00,1.00,2.00,2018.00,False,2801.00,4846.00,5585.00,5434.00
none,-23.80,0.00,0.00,1.00,mist,mist,7.00,1.00,2.00,2018.00,False,5434.00,6026.00,6405.00,6067.00
none,-23.92,0.00,0.00,5.00,mist,mist,8.00,1.00,2.00,2018.00,False,6067.00,6048.00,5489.00,5009.00
none,-22.94,0.00,0.00,5.00,clear,sky is clear,9.00,1.00,2.00,2018.00,False,5009.00,4893.00,4462.00,5190.00
none,-20.15,0.00,0.00,5.00,clear,sky is clear,10.00,1.00,2.00,2018.00,False,5190.00,4124.00,4388.00,4290.00
none,-18.15,0.00,0.00,1.00,snow,light snow,11.00,1.00,2.00,2018.00,False,4290.00,4470.00,4432.00,4309.00
none,-15.82,0.00,0.00,5.00,clear,sky is clear,12.00,1.00,2.00,2018.00,False,4309.00,4450.00,4783.00,4741.00
none,-13.80,0.00,0.00,20.00,clouds,few clouds,13.00,1.00,2.00,2018.00,False,4741.00,4303.00,4801.00,4621.00
none,-13.00,0.00,0.00,1.00,clear,sky is clear,14.00,1.00,2.00,2018.00,False,4621.00,4884.00,5195.00,4987.00
none,-12.74,0.00,0.00,5.00,clear,sky is clear,15.00,1.00,2.00,2018.00,False,4987.00,5441.00,5701.00,5710.00
none,-12.93,0.00,0.00,5.00,clear,sky is clear,16.00,1.00,2.00,2018.00,False,5710.00,6091.00,6838.00,6770.00
none,-13.47,0.00,0.00,40.00,clouds,scattered clouds,17.00,1.00,2.00,2018.00,False,6770.00,5912.00,5944.00,6207.00
none,-14.00,0.00,0.00,75.00,clouds,broken clouds,18.00,1.00,2.00,2018.00,False,6207.00,4263.00,4589.00,4612.00
none,-13.70,0.00,0.00,90.00,clouds,overcast clouds,19.00,1.00,2.00,2018.00,False,4612.00,3098.00,3090.00,3217.00
none,-13.86,0.00,0.00,90.00,clouds,overcast clouds,20.00,1.00,2.00,2018.00,False,3217.00,2587.00,2885.00,2634.00
none,-13.86,0.00,0.00,90.00,clouds,overcast clouds,21.00,1.00,2.00,2018.00,False,2634.00,2136.00,2490.00,2407.00
none,-13.79,0.00,0.00,90.00,snow,light snow,22.00,1.00,2.00,2018.00,False,2407.00,1459.00,2261.00,1652.00
none,-13.88,0.00,0.00,90.00,snow,light snow,23.00,1.00,2.00,2018.00,False,1652.00,887.00,1430.00,1120.00
none,-13.93,0.00,0.00,90.00,snow,light snow,0.00,2.00,2.00,2018.00,False,1120.00,468.00,628.00,549.00
none,-13.94,0.00,0.00,90.00,mist,mist,1.00,2.00,2.00,2018.00,False,549.00,334.00,381.00,346.00
none,-13.94,0.00,0.00,90.00,mist,mist,3.00,2.00,2.00,2018.00,False,259.00,339.00,376.00,337.00
none,-13.93,0.00,0.00,90.00,mist,mist,4.00,2.00,2.00,2018.00,False,337.00,850.00,982.00,865.00
none,-14.32,0.00,0.00,75.00,mist,mist,5.00,2.00,2.00,2018.00,False,865.00,2801.00,2534.00,2776.00
none,-16.34,0.00,0.00,75.00,snow,snow,6.00,2.00,2.00,2018.00,False,2776.00,5434.00,5081.00,4899.00
none,-18.07,0.00,0.00,1.00,snow,light snow,7.00,2.00,2.00,2018.00,False,4899.00,6067.00,5675.00,4967.00
none,-19.60,0.00,0.00,5.00,snow,light snow,8.00,2.00,2.00,2018.00,False,4967.00,5009.00,5155.00,4915.00
none,-18.08,0.00,0.00,5.00,mist,mist,9.00,2.00,2.00,2018.00,False,4915.00,5190.00,5210.00,5343.00
none,-15.16,0.00,0.00,1.00,snow,light snow,10.00,2.00,2.00,2018.00,False,5343.00,4290.00,4379.00,4364.00
none,-13.14,0.00,0.00,5.00,clear,sky is clear,11.00,2.00,2.00,2018.00,False,4364.00,4309.00,4546.00,4466.00
none,-11.88,0.00,0.00,40.00,clouds,scattered clouds,12.00,2.00,2.00,2018.00,False,4466.00,4741.00,4885.00,4697.00
none,-10.94,0.00,0.00,40.00,clouds,scattered clouds,13.00,2.00,2.00,2018.00,False,4697.00,4621.00,5021.00,4833.00
none,-10.22,0.00,0.00,40.00,clouds,scattered clouds,14.00,2.00,2.00,2018.00,False,4833.00,4987.00,5212.00,5095.00
none,-9.88,0.00,0.00,20.00,clouds,few clouds,15.00,2.00,2.00,2018.00,False,5095.00,5710.00,5941.00,5658.00
none,-9.86,0.00,0.00,20.00,clouds,few clouds,16.00,2.00,2.00,2018.00,False,5658.00,6770.00,6818.00,6531.00
none,-10.60,0.00,0.00,20.00,clouds,few clouds,17.00,2.00,2.00,2018.00,False,6531.00,6207.00,6351.00,6117.00
none,-12.21,0.00,0.00,40.00,clouds,scattered clouds,18.00,2.00,2.00,2018.00,False,6117.00,4612.00,4559.00,4394.00
none,-13.58,0.00,0.00,40.00,clouds,scattered clouds,19.00,2.00,2.00,2018.00,False,4394.00,3217.00,3400.00,3307.00
none,-14.47,0.00,0.00,40.00,clouds,scattered clouds,20.00,2.00,2.00,2018.00,False,3307.00,2634.00,2856.00,3037.00
none,-14.35,0.00,0.00,1.00,clear,sky is clear,21.00,2.00,2.00,2018.00,False,3037.00,2407.00,2564.00,2463.00
none,-14.15,0.00,0.00,75.00,clouds,broken clouds,22.00,2.00,2.00,2018.00,False,2463.00,1652.00,1739.00,1653.00
none,-13.72,0.00,0.00,90.00,clouds,overcast clouds,23.00,2.00,2.00,2018.00,False,1653.00,1120.00,1402.00,973.00
none,-13.39,0.00,0.00,75.00,clouds,broken clouds,0.00,3.00,2.00,2018.00,False,973.00,549.00,716.00,573.00
none,-13.24,0.00,0.00,90.00,clouds,overcast clouds,1.00,3.00,2.00,2018.00,False,573.00,346.00,363.00,315.00
none,-13.88,0.00,0.00,90.00,clouds,overcast clouds,2.00,3.00,2.00,2018.00,False,315.00,259.00,285.00,233.00
none,-14.23,0.00,0.00,90.00,clouds,overcast clouds,3.00,3.00,2.00,2018.00,False,233.00,337.00,362.00,340.00
none,-15.29,0.00,0.00,40.00,clouds,scattered clouds,4.00,3.00,2.00,2018.00,False,340.00,865.00,936.00,882.00
none,-17.20,0.00,0.00,1.00,snow,light snow,5.00,3.00,2.00,2018.00,False,882.00,2776.00,2861.00,2830.00
none,-16.93,0.00,0.00,1.00,snow,light snow,6.00,3.00,2.00,2018.00,False,2830.00,4899.00,5410.00,5449.00
none,-17.85,0.00,0.00,1.00,snow,light snow,7.00,3.00,2.00,2018.00,False,5449.00,4967.00,6303.00,5954.00
none,-18.14,0.00,0.00,40.00,snow,light snow,8.00,3.00,2.00,2018.00,False,5954.00,4915.00,5332.00,5395.00
none,-16.80,0.00,0.00,40.00,snow,light snow,9.00,3.00,2.00,2018.00,False,5395.00,5343.00,5000.00,5192.00
none,-14.44,0.00,0.00,40.00,haze,haze,10.00,3.00,2.00,2018.00,False,5192.00,4364.00,4438.00,4477.00
none,-12.67,0.00,0.00,75.00,clouds,broken clouds,11.00,3.00,2.00,2018.00,False,4477.00,4466.00,4717.00,4686.00
none,-11.54,0.00,0.00,75.00,snow,light snow,12.00,3.00,2.00,2018.00,False,4686.00,4697.00,4843.00,4896.00
none,-10.40,0.00,0.00,75.00,clouds,broken clouds,13.00,3.00,2.00,2018.00,False,4896.00,4833.00,5099.00,4907.00
none,-9.72,0.00,0.00,75.00,clouds,broken clouds,14.00,3.00,2.00,2018.00,False,4907.00,5095.00,5402.00,4988.00
none,-9.67,0.00,0.00,75.00,clouds,broken clouds,15.00,3.00,2.00,2018.00,False,4988.00,5658.00,5961.00,5852.00
none,-9.93,0.00,0.00,75.00,clouds,broken clouds,16.00,3.00,2.00,2018.00,False,5852.00,6531.00,6636.00,6883.00
none,-10.40,0.00,0.00,90.00,clouds,overcast clouds,17.00,3.00,2.00,2018.00,False,6883.00,6117.00,6375.00,6278.00
none,-10.74,0.00,0.00,90.00,clouds,overcast clouds,18.00,3.00,2.00,2018.00,False,6278.00,4394.00,4723.00,4550.00
none,-11.15,0.00,0.00,90.00,clouds,overcast clouds,19.00,3.00,2.00,2018.00,False,4550.00,3307.00,3595.00,3494.00
none,-11.29,0.00,0.00,90.00,clouds,overcast clouds,20.00,3.00,2.00,2018.00,False,3494.00,3037.00,3133.00,3094.00
